"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
1,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,52,14,14
1,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,20,0,0
1,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,14,2,2
1,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,6,4,4
1,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,2,2,2
1,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,6,4,4
1,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,4,2,2
1,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,12,12,12
1,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,6,4,4
1,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
1,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,22,14,14
2,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,202,28,86
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,142,24,60
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,80,10,30
2,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,42,18,24
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,78,24,48
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,14,6,6
2,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,64,36,56
2,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,12,8,12
2,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,12,6,12
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,26,18,20
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,36,18,18
2,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,28,16,18
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,14,10,10
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,8,6,6
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,32,20,22
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,106,52,64
3,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,222,62,82
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,60,14,24
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,26,10,14
3,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,78,44,56
3,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,20,16,18
3,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,14,8,8
3,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,28,6,10
3,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,16,12,12
3,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,4,4,4
3,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,12,8,8
3,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,32,24,30
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,10,8,8
3,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2,2,2
3,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,6,4,4
4,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,114,36,56
4,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,4,2,4
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,74,16,22
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,28,10,10
4,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,16,8,8
4,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,4,4,4
4,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,8,8,8
4,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,38,18,18
4,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,6,6,6
4,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,4,2,2
4,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,4,4,4
4,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,6,6,6
4,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,10,6,10
4,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,6,6,6
4,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,12,12,12
4,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,6,4,4
4,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,32,28,28
5,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,438,146,214
5,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,8,8
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,170,30,50
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,56,12,18
5,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,98,66,74
5,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,8,8,8
5,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,18,16,16
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,68,32,38
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,20,16,16
5,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,34,32,32
5,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,18,16,16
5,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,6,4,4
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,28,22,28
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,12,12,12
5,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,12,12,12
5,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,24,20,20
5,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,34,30,32
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,6,6,6
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,46,32,36
6,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,1844,594,1274
6,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,50,32,42
6,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,36,18,24
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,376,114,216
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,136,30,82
6,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,786,610,676
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,148,116,132
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,118,72,92
6,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,200,126,126
6,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,68,42,42
6,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,402,312,330
6,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,122,96,96
6,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,88,76,76
6,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,70,36,48
6,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,58,36,42
6,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,182,164,176
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,52,46,50
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,166,148,152
6,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,16,10,12
6,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,54,42,42
7,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,3288,866,1372
7,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,38,28,34
7,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,18,8,12
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,582,114,172
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,246,34,56
7,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,1108,736,818
7,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,160,116,136
7,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,66,56,56
7,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,224,106,112
7,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,88,48,50
7,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,408,330,362
7,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,38,32,36
7,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,80,68,76
