"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
1,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,22,2,2
1,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,18,2,2
1,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,2,2,2
1,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,8,2,2
1,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,4,0,0
1,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,2,0,0
1,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,2,2,2
1,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,10,8,8
1,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,4,2,2
1,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,6,2,2
1,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,2,2,2
1,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,8,2,2
1,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,4,4,4
2,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,52,10,12
2,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,66,8,26
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2,0,2
2,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,34,6,12
2,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,36,10,16
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,6,2,2
2,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,28,18,20
2,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,26,10,12
2,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,6,2,6
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,8,6,8
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,6,4,6
2,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,12,6,8
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,70,36,46
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,24,14,16
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,6,2,2
3,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,102,8,16
3,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,52,4,6
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,4,0,0
3,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,54,24,24
3,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,64,18,30
3,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,6,0,0
3,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,44,26,30
3,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,22,14,18
3,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,2,2,2
3,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,100,68,78
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,84,58,68
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,6,4,4
3,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,4,2,2
4,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,130,8,44
4,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,82,2,20
4,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,6,0,0
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,12,0,0
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,4,0,0
4,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,34,8,8
4,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,58,12,12
4,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,2,2,2
4,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,70,48,54
4,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,44,28,28
4,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,6,2,2
4,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,2,0,0
4,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,200,144,152
4,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,160,92,98
4,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,40,24,26
4,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,58,36,40
4,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,22,12,14
5,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,292,26,104
5,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,146,8,20
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,6,0,2
5,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,108,44,52
5,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,96,18,30
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,4,2,2
5,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,68,40,56
5,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,52,28,32
5,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,2,2,2
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,6,4,4
5,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,138,110,114
5,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,192,122,136
5,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,68,34,40
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,6,2,2
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,14,10,10
6,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,1638,274,1020
6,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,278,50,130
6,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,14,2,8
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,106,12,72
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,2,0,2
6,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,590,444,480
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,244,152,166
