"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
1,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,26,8,8
1,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,10,2,2
1,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,8,4,4
1,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,12,0,0
1,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,4,0,0
1,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,4,4,4
1,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,2,2
1,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,18,14,14
1,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,4,4,4
2,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,76,6,18
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,60,0,16
2,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,26,8,14
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,26,6,12
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,2,0,0
2,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,2,2,2
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,2,2,2
2,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,52,40,42
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,8,8,8
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,36,14,22
2,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,8,6,6
3,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,174,32,48
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,48,2,8
3,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,46,26,26
3,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,36,10,20
3,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,24,20,24
3,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,10,8,10
3,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,18,10,10
3,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,92,56,62
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,18,14,14
3,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,38,20,24
