"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
1,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,52,18,20
1,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,34,14,16
1,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,10,8,8
1,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,10,8,8
2,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,140,42,52
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,140,44,72
2,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,4,0,0
2,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,14,8,8
2,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,6,4,4
2,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,26,10,22
2,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,8,12
2,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,6,4,4
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,6,4,6
2,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,8,8,8
3,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,382,148,178
3,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,106,26,34
3,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,18,16,16
3,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,22,10,16
3,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,46,28,44
3,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,32,16,32
3,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,4,4,4
3,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,14,14,14
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,16,16,16
3,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,8,8,8
4,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,158,58,82
4,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,14,14,14
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,112,34,48
4,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,4,2,2
4,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,16,12,12
4,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,4,4,4
4,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,6,6,6
4,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,4,2,2
4,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,4,4,4
4,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,8,8,8
4,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,8,8
5,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,708,272,390
5,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,32,24,24
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,216,54,82
5,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,12,2,6
5,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,86,60,72
5,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,28,26,28
5,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,48,32,38
5,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,68,44,64
5,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,22,14,20
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,2,2,2
5,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",1,2,2,2
5,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,4,4
5,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2,2,2
5,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,2,2,2
6,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,3048,1364,2388
6,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,162,148,154
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,512,194,330
6,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,10,2,4
6,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,308,252,280
6,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,124,110,122
6,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,28,16,28
6,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",1,2,2,2
6,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,166,140,162
6,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,52,44,48
6,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",1,12,12,12
6,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,32,18,28
6,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,106,94,102
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,28,28,28
6,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,4,4,4
6,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,16,4,4
6,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",1,2,2,2
7,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,4854,1690,2608
7,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,110,88,100
7,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,4,4,4
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,926,202,424
7,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,26,6,12
7,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,606,500,536
7,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,190,180,186
7,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",1,16,16,16
7,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,92,44,82
7,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,236,214,234
7,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,76,50,72
7,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,14,12,12
7,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,102,94,96
7,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,28,28,28
7,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",1,8,8,8
8,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,7774,1874,2558
8,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,106,62,64
8,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",1,4,4,4
8,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1146,174,360
8,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",1,32,4,14
8,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,694,548,582
8,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,328,318,322
